,trial_id,global_end_of_trial_date,first_version_date,this_version_date,trial_countries,results_type,recruitment_countries,trial_start_date,error
9777,2015-003123-57,2019-05-07,2020-05-23,2020-05-23,"['BE', 'GB', 'CZ', 'HU', 'NL', 'LT', 'DK', 'PL']",Tabular,"{'United Kingdom': 6, 'United States': 50, 'Australia': 7, 'Belgium': 21, 'Canada': 6, 'Czech Republic': 2, 'Denmark': 1, 'Georgia': 14, 'Hungary': 18, 'Japan': 31, 'Lithuania': 9, 'Moldova, Republic of': 24, 'Netherlands': 11, 'Poland': 49}",2015-12-09,
9778,2010-022576-30,2014-10-07,2020-05-23,2020-05-23,"['EE', 'LT', 'DK', 'CZ', 'PL']",Tabular,"{'Argentina': 45, 'Brazil': 616, 'Czech Republic': 456, 'Denmark': 396, 'Estonia': 97, 'Hong Kong': 387, 'Lithuania': 84, 'Poland': 199, 'United States': 39, 'Romania': 144}",2011-03-15,
9779,2016-002053-38,2019-04-09,2020-05-23,2020-05-23,['AT'],Mixed,{'Austria': 9},2016-11-28,
9780,2013-001715-76,2014-10-16,2020-05-23,2020-05-23,['BE'],Mixed,{'Belgium': 5},2013-03-04,
9781,2016-000809-36,2019-05-21,2020-05-01,2020-05-01,"['GB', 'IE']",Tabular,"{'United Kingdom': 820, 'Ireland': 4}",2017-02-01,
9782,2013-000544-26,2016-01-21,2020-05-24,2020-05-24,['IS'],Tabular,{'Iceland': 50},2014-02-11,
9783,2006-002702-63,2006-11-20,2019-10-30,2019-10-30,['GB'],Document,,,
9784,2006-001451-35,2009-02-11,2020-02-07,2020-02-07,['GB'],Document,,,
9785,2016-003921-40,2015-05-22,2020-02-09,2020-02-09,['GB'],Mixed,{'United Kingdom': 99999},1900-01-01,
9786,2015-000874-36,2019-10-15,2020-05-01,2020-05-01,['GB'],Tabular,{'United Kingdom': 116},2015-12-01,
9787,2016-002254-20,2019-04-18,2020-05-01,2020-05-01,"['LV', 'HU', 'DE', 'PL']",Tabular,"{'Ukraine': 15, 'United States': 81, 'Germany': 18, 'Hungary': 13, 'Latvia': 34, 'Poland': 87, 'Russian Federation': 11}",2017-07-19,
9788,2016-000622-19,2019-11-12,2020-05-27,2020-05-27,"['ES', 'DK']",Tabular,"{'Spain': 8, 'United States': 66, 'Canada': 21, 'Denmark': 7, 'Russian Federation': 7, 'Serbia': 10}",2018-02-05,
9789,2014-002069-31,2019-09-03,2019-04-12,2020-08-27,"['SE', 'IT', 'CZ', 'AT', 'BE', 'ES', 'PL']",Tabular,"{'Spain': 26, 'Sweden': 11, 'Turkey': 28, 'United Kingdom': 4, 'United States': 24, 'Australia': 14, 'Austria': 11, 'Belgium': 4, 'Canada': 8, 'Czech Republic': 14, 'France': 8, 'Israel': 16, 'Italy': 28, 'New Zealand': 9, 'Poland': 4, 'Russian Federation': 20}",2014-10-06,
9790,2009-016378-34,2019-03-21,2020-04-05,2020-06-20,"['BE', 'FR']",Tabular,"{'United States': 115, 'Canada': 1, 'Belgium': 11, 'Italy': 5, 'Spain': 4}",2010-04-16,
9791,2010-024546-30,2012-09-24,2020-05-29,2020-05-29,['DE'],Tabular,{'Germany': 64},2012-01-01,
9792,2012-000540-10,2019-05-16,2020-05-29,2020-05-29,"['DE', 'FR', 'PL', 'LV', 'SE', 'CZ', 'LT', 'HU', 'FI', 'PT', 'ES', 'HR', 'GR']",Tabular,"{'Spain': 73, 'Sweden': 14, 'Turkey': 2, 'Ukraine': 123, 'United Kingdom': 7, 'United States': 39, 'Belarus': 45, 'Bosnia and Herzegovina': 3, 'Bulgaria': 45, 'Canada': 17, 'Croatia': 34, 'Czech Republic': 101, 'Finland': 7, 'France': 16, 'Georgia': 41, 'Germany': 16, 'Greece': 15, 'Hungary': 19, 'Israel': 13, 'Italy': 14, 'Latvia': 15, 'Lithuania': 11, 'Mexico': 17, 'Poland': 151, 'Portugal': 20, 'Romania': 15, 'Russian Federation': 227, 'Serbia': 33}",2015-04-27,
9793,2012-000904-14,2016-06-01,2020-05-29,2020-05-29,['AT'],Mixed,{'Austria': 10},2012-07-27,
9794,2016-001080-36,2019-05-17,2020-05-30,2020-05-30,"['BE', 'DE', 'ES']",Tabular,"{'Spain': 21, 'United States': 57, 'Australia': 16, 'Belgium': 7, 'Canada': 11, 'Germany': 5}",2016-04-14,
9795,2013-000581-10,2018-11-02,2020-05-30,2020-05-30,['GB'],Mixed,{'United Kingdom': 38},2013-05-01,
9796,2014-005610-37,2017-10-01,2020-05-30,2020-05-30,['GB'],Tabular,{'United Kingdom': 35},2015-06-17,
9797,2019-003135-36,2019-05-27,2020-05-31,2020-05-31,['Outside EU/EEA'],Tabular,{'Malaysia': 528},2016-12-01,
9798,2005-000986-20,2010-12-01,2020-05-31,2020-05-31,['DE'],Document,,,
9799,2011-000815-15,2014-11-19,2020-05-31,2020-05-31,['DE'],Tabular,{'Germany': 54},2011-08-18,
9800,2014-000358-13,2016-12-16,2017-12-06,2017-12-06,"['CZ', 'EE', 'LT', 'LV', 'GB', 'ES', 'PL', 'BG', 'RO', 'DE', 'HR']",Tabular,"{'Argentina': 43, 'Australia': 18, 'Bosnia and Herzegovina': 36, 'Bulgaria': 56, 'Canada': 5, 'Chile': 16, 'Czech Republic': 13, 'Estonia': 10, 'Israel': 12, 'Korea, Republic of': 37, 'Latvia': 4, 'Lithuania': 30, 'Mexico': 200, 'Peru': 17, 'Philippines': 43, 'Poland': 115, 'Romania': 46, 'Russian Federation': 111, 'South Africa': 60, 'Spain': 29, 'Taiwan': 16, 'Thailand': 15, 'Turkey': 3, 'United Kingdom': 10, 'United States': 201}",2014-08-06,
9801,2016-003197-41,2018-09-13,2020-03-27,2020-03-27,['DE'],Mixed,{'Germany': 205},2017-09-26,
9802,2016-000281-39,2019-03-25,2020-04-06,2020-04-06,"['NO', 'GB', 'HU', 'ES', 'DK', 'BE', 'SK', 'FI', 'DE', 'AT', 'PT', 'BG']",Tabular,"{'Slovakia': 11, 'Spain': 6, 'United Kingdom': 5, 'Australia': 6, 'Austria': 6, 'Belgium': 18, 'Bulgaria': 4, 'Canada': 8, 'Denmark': 9, 'Finland': 6, 'France': 2, 'Germany': 31, 'Hungary': 13, 'Norway': 3, 'Poland': 6, 'Portugal': 3}",2018-03-14,
9803,2017-003484-36,2019-06-12,2020-06-04,2020-06-04,"['DE', 'PL']",Mixed,"{'Germany': 41, 'Poland': 114}",2018-02-27,
9804,2014-005042-21,2019-05-28,2020-06-07,2020-06-07,"['BE', 'ES']",Tabular,"{'Belgium': 11, 'France': 52, 'Spain': 3}",2015-06-04,
9805,2015-003034-27,2019-05-31,2020-06-08,2020-08-05,"['ES', 'SE', 'GB', 'LT', 'HU', 'PT', 'CZ', 'FI', 'BE', 'DK', 'AT', 'SI', 'PL', 'DE', 'BG', 'HR', 'FR']",Tabular,"{'Slovenia': 1, 'Spain': 108, 'Sweden': 16, 'Switzerland': 2, 'Turkey': 16, 'Ukraine': 8, 'United Kingdom': 28, 'United States': 254, 'Australia': 16, 'Austria': 3, 'Belgium': 2, 'Bulgaria': 6, 'Canada': 45, 'Costa Rica': 7, 'Croatia': 11, 'Czech Republic': 3, 'Denmark': 12, 'Finland': 7, 'France': 21, 'Germany': 39, 'Hong Kong': 7, 'Hungary': 7, 'Italy': 50, 'Japan': 20, 'Korea, Republic of': 24, 'Lithuania': 10, 'Mexico': 32, 'Poland': 14, 'Portugal': 6, 'Russian Federation': 38}",2016-03-22,
9806,2010-021020-94,2011-09-15,2016-10-05,2016-10-05,"['DE', 'IT', 'HU', 'CZ', 'ES']",Document,,,
9807,2007-000004-33,2015-12-17,2020-01-26,2020-01-26,['IT'],Tabular,{'Italy': 37},2008-12-01,
9808,2007-000031-26,2008-09-12,2016-11-10,2016-11-10,"['GB', 'DE', 'FI', 'NL', 'SE', 'DK']",Document,,,
9809,2004-000139-27,2006-07-31,2016-07-24,2016-07-24,['SE'],Document,,,
9810,2004-000148-26,2008-12-19,2016-12-23,2016-12-23,"['FI', 'SE', 'HU', 'ES', 'CZ', 'IT', 'AT']",Document,,,
9811,2004-000406-51,2007-04-15,2014-11-08,2016-02-16,"['FI', 'ES', 'CZ', 'LV', 'AT', 'HU', 'DK']",Document,,,
9812,2004-000326-70,2005-11-02,2016-05-01,2016-05-01,['CZ'],Document,,,
9813,2004-000327-15,2006-11-29,2016-10-05,2016-10-05,"['ES', 'GB', 'BE', 'IT']",Document,,,
9814,2004-001117-34,2010-06-16,2016-07-30,2016-07-30,"['ES', 'IT']",Document,,,
9815,2004-001823-39,2012-11-27,2018-12-22,2018-12-22,['SE'],Mixed,{'Sweden': 99999},2004-11-01,
9816,2004-000751-42,2008-07-10,2015-08-06,2017-02-01,['DE'],Tabular,"{'South Africa': 6, 'Ukraine': 20, 'United States': 248, 'India': 5, 'Malaysia': 6, 'Philippines': 30, 'Poland': 7, 'Puerto Rico': 4, 'Russian Federation': 34, 'Serbia': 20}",2004-08-26,
9817,2004-002802-31,2006-02-10,2015-05-10,2016-02-02,['CZ'],Document,,,
9818,2004-002844-93,2007-03-01,2015-04-18,2016-06-20,"['LT', 'LV', 'GB', 'EE', 'AT', 'IT', 'ES']",Document,,,
9819,2004-002086-20,2008-04-04,2016-03-11,2016-03-11,['AT'],Tabular,"{'Austria': 16, 'Germany': 500}",2004-10-28,
9820,2004-002103-32,2014-01-16,2018-05-12,2018-05-12,['IE'],Mixed,"{'Ireland': 4, 'Australia': 42, 'Belgium': 31, 'Czech Republic': 36, 'France': 128, 'Germany': 111, 'Israel': 13, 'New Zealand': 16, 'Switzerland': 24, 'Sweden': 13, 'United Kingdom': 50, 'United States': 9}",2003-07-24,
9821,2004-004106-25,2007-01-17,2016-12-18,2016-12-18,"['DE', 'GB']",Document,,,
9822,2004-004113-42,2007-04-02,2016-08-20,2016-08-20,['GB'],Document,,,
9823,2004-002172-42,2007-09-26,2014-10-31,2016-07-12,"['FI', 'SE', 'DE', 'AT', 'GB', 'IT', 'ES']",Document,,,
9824,2004-000086-35,2005-12-20,2016-01-30,2016-01-30,"['FI', 'SE']",Document,,,
9825,2004-000106-41,2004-12-17,2018-11-14,2018-11-14,['SE'],Document,,,
9826,2004-000114-40,2007-08-30,2016-10-09,2016-10-09,"['AT', 'SK', 'CZ']",Document,,,
9827,2004-001609-89,2006-10-05,2016-04-20,2016-04-20,"['AT', 'EE']",Document,,,
9828,2004-001613-34,2006-09-05,2015-06-03,2016-07-12,"['DE', 'CZ']",Document,,,
9829,2004-001616-31,2009-04-14,2016-04-03,2016-04-03,['IT'],Document,,,
9830,2004-001622-24,2014-01-15,2016-09-08,2016-09-08,['IE'],Tabular,{'United Kingdom': 259},2005-06-03,
9831,2004-001658-10,2007-03-20,2015-06-13,2016-07-06,"['GB', 'BE', 'IT', 'PT', 'ES']",Document,,,
9832,2004-004676-37,2007-08-08,2016-11-19,2016-11-19,"['GB', 'SE', 'DE', 'CZ', 'DK', 'AT', 'ES']",Document,,,
9833,2004-003962-14,2006-08-24,2016-06-18,2016-06-18,['DE'],Document,,,
9834,2004-002669-19,2005-09-13,2015-06-21,2016-04-13,['IT'],Document,,,
9835,2004-002688-25,2006-01-24,2016-10-12,2016-10-12,['GB'],Document,,,
9836,2004-000572-14,2009-04-17,2016-06-05,2016-06-05,"['DK', 'IT', 'ES', 'BE']",Document,,,
9837,2004-000587-26,2006-06-08,2016-08-27,2016-08-27,"['HU', 'DE', 'IT']",Document,,,
9838,2004-000596-34,2006-08-15,2016-12-23,2016-12-23,"['CZ', 'HU', 'IT', 'ES']",Document,,,
9839,2004-000851-41,2005-11-15,2016-05-29,2016-05-29,"['FI', 'ES']",Document,,,
9840,2005-000021-32,2011-03-17,2017-01-05,2017-01-05,"['DE', 'ES', 'IT']",Document,,,
9841,2005-000043-28,2008-09-12,2017-01-06,2017-01-06,"['GB', 'IE', 'SE', 'DE', 'ES', 'IT']",Tabular,"{'Spain': 9, 'Sweden': 5, 'United Kingdom': 44, 'Belgium': 3, 'France': 2, 'Germany': 24, 'Italy': 21, 'Australia': 14, 'Canada': 2, 'Ireland': 5, 'Netherlands': 12, 'Switzerland': 1, 'United States': 45}",2005-05-09,
9842,2005-000048-10,2008-12-17,2017-02-15,2017-02-15,['SE'],Document,,,
9843,2005-000049-12,2006-07-20,2019-03-31,2019-03-31,['GB'],Document,,,
9844,2004-004273-28,2008-12-02,2017-03-29,2017-03-29,"['GB', 'IT']",Document,,,
9845,2004-004274-87,2009-11-26,2016-04-13,2016-04-13,"['DE', 'GB', 'ES', 'CZ', 'IT']",Document,,,
9846,2004-002380-24,2007-03-23,2016-07-01,2016-07-01,"['AT', 'HU', 'DE', 'DK', 'SE', 'BE', 'IT']",Document,,,
9847,2004-002408-13,2006-04-07,2019-12-18,2019-12-18,"['DE', 'BE']",Document,,,
9848,2004-002425-52,2013-12-03,2015-08-02,2016-07-04,"['DE', 'CZ', 'AT', 'HU', 'IT', 'ES']",Tabular,"{'Spain': 49, 'Taiwan': 9, 'Turkey': 11, 'United States': 32, 'Australia': 27, 'Austria': 4, 'Brazil': 34, 'Bulgaria': 19, 'China': 99, 'Croatia': 13, 'Czech Republic': 7, 'Germany': 56, 'Greece': 27, 'Hungary': 14, 'India': 55, 'Italy': 34, 'Korea, Republic of': 46, 'Netherlands': 14, 'Poland': 36, 'Romania': 77}",2005-03-04,
9849,2004-001503-36,2006-11-15,2016-11-30,2016-11-30,['ES'],Document,,,
9850,2004-001700-12,2007-09-27,2019-04-24,2019-04-24,['ES'],Document,,,
9851,2004-001719-77,2007-10-05,2016-11-19,2016-11-19,"['HU', 'SE', 'DK', 'IE', 'DE', 'ES', 'SK', 'IT', 'GB', 'CZ']",Document,,,
9852,2004-000472-14,2006-01-15,2016-08-07,2016-08-07,"['HU', 'CZ', 'SK', 'ES', 'GB']",Document,,,
9853,2004-001197-10,2004-07-04,2016-10-09,2016-10-09,['HU'],Document,,,
9854,2004-001201-10,2005-04-24,2016-12-24,2016-12-24,"['IT', 'ES']",Document,,,
9855,2004-000356-17,2008-07-22,2016-03-23,2020-07-23,"['ES', 'IT', 'DK', 'AT', 'SE', 'FI']",Tabular,"{'Slovakia': 4, 'Spain': 6, 'Ukraine': 30, 'United Kingdom': 10, 'Austria': 4, 'Belgium': 8, 'Czech Republic': 8, 'Denmark': 3, 'Finland': 1, 'France': 86, 'Germany': 8, 'Greece': 6, 'Italy': 9, 'Romania': 16, 'Russian Federation': 52}",2004-09-01,
9856,2004-000358-21,2008-06-01,2016-11-26,2016-11-26,"['CZ', 'BE']",Document,,,
9857,2004-001926-26,2015-11-30,2016-12-11,2016-12-11,['GB'],Tabular,{'United Kingdom': 22},2005-07-01,
9858,2004-001952-35,2005-09-15,2019-02-17,2019-02-17,['FI'],Document,,,
9859,2005-000206-31,2007-11-13,2018-12-06,2018-12-06,"['IT', 'GB', 'ES']",Tabular,"{'Spain': 2, 'United Kingdom': 1, 'Italy': 26, 'Israel': 1, 'Romania': 2}",2004-07-27,
9860,2005-000229-51,2005-11-11,2016-11-19,2016-11-19,['DE'],Document,,,
9861,2005-003700-10,2010-03-31,2016-12-10,2016-12-10,"['BE', 'AT', 'FI', 'ES', 'GB', 'SE', 'HU', 'CZ', 'SI', 'LT', 'IT', 'PT', 'SK', 'DE', 'IE', 'GR']",Document,,,
9862,2005-001010-41,2006-09-11,2018-12-12,2018-12-12,['IT'],Document,,,
9863,2004-002586-21,2005-09-05,2015-06-21,2016-04-13,['DE'],Document,,,
9864,2005-001936-59,2008-06-26,2016-11-03,2016-11-03,"['GB', 'DE', 'BE']",Document,,,
9865,2004-002131-12,2007-03-29,2015-08-14,2016-07-01,['IT'],Document,,,
9866,2004-002132-26,2013-02-06,2016-04-24,2016-04-24,"['GB', 'ES']",Document,,,
9867,2004-005148-28,2008-12-19,2016-06-24,2016-06-24,"['FI', 'GB', 'DK', 'EE', 'CZ', 'BE', 'IT', 'AT', 'SK', 'LT', 'DE', 'LV']",Document,,,
9868,2004-002901-57,2007-02-07,2019-06-12,2019-06-12,"['AT', 'DE']",Document,,,
9869,2004-002940-82,2006-01-06,2017-01-07,2017-01-07,"['SK', 'CZ', 'GB', 'IT']",Document,,,
9870,2004-002943-28,2007-10-01,2016-11-26,2016-11-26,"['LV', 'EE']",Document,,,
9871,2004-004745-18,2005-11-23,2014-11-23,2016-02-16,"['FI', 'SK', 'IT']",Document,,,
9872,2004-004776-37,2005-10-24,2017-06-13,2017-06-13,['DE'],Document,,,
9873,2004-000156-16,2007-04-29,2016-07-24,2016-07-24,"['SE', 'ES', 'GB']",Document,,,
9874,2005-001233-16,2009-06-02,2016-12-30,2016-12-30,['CZ'],Document,,,
9875,2005-001242-17,2006-11-23,2016-12-08,2016-12-08,"['HU', 'ES', 'DE']",Document,,,
9876,2005-000888-26,2006-05-29,2016-01-31,2016-06-22,['DE'],Document,,,
9877,2005-000900-15,2011-07-14,2018-01-16,2018-01-16,"['GB', 'DK', 'DE', 'ES', 'LT']",Document,,,
9878,2004-004184-29,2009-09-07,2014-12-20,2018-07-12,"['HU', 'GB', 'DE', 'CZ', 'ES', 'SE', 'DK', 'PT', 'NL']",Document,,,
9879,2005-000341-11,2005-06-30,2019-08-07,2019-08-07,['DE'],Document,,,
9880,2004-002245-12,2011-06-08,2017-03-24,2017-03-24,"['DE', 'GB', 'IT']",Document,,,
9881,2005-001613-17,2007-07-20,2016-04-30,2016-04-30,"['GB', 'DE', 'IT']",Document,,,
9882,2005-001618-42,2010-10-25,2016-12-14,2016-12-14,"['SE', 'HU', 'DK', 'BE', 'AT', 'IT']",Document,,,
9883,2005-002131-27,2006-11-23,2015-07-16,2016-04-08,"['AT', 'SK', 'CZ', 'DE', 'PT']",Document,,,
9884,2004-004337-33,2006-11-26,2020-03-25,2020-03-25,['IT'],Document,,,
9885,2004-004342-41,2007-07-26,2014-11-08,2016-02-16,['DE'],Document,,,
9886,2004-002290-22,2008-11-19,2016-06-03,2016-06-03,['DE'],Document,,,
9887,2005-002803-18,2006-06-22,2018-11-21,2019-05-11,"['FR', 'FI', 'EE', 'LV', 'DE']",Tabular,"{'Estonia': 88, 'Finland': 3, 'France': 28, 'Germany': 23, 'Latvia': 80, 'Poland': 81, 'Romania': 17}",2005-11-19,
9888,2005-002817-19,2009-08-13,2015-05-22,2016-07-08,"['BE', 'GB', 'ES', 'IT', 'DE']",Document,,,
9889,2005-002423-13,2012-05-02,2015-05-22,2016-07-08,"['DE', 'AT', 'SK', 'IT', 'HU', 'BG']",Document,,,
9890,2005-001742-16,2012-05-22,2016-08-06,2016-08-06,"['GB', 'NL', 'DE', 'AT', 'FI', 'ES']",Document,,,
9891,2004-001062-40,2005-08-30,2016-12-31,2016-12-31,"['SE', 'DK', 'IT', 'DE', 'ES']",Document,,,
9892,2008-003003-31,2013-12-16,2016-07-28,2016-07-28,"['DE', 'FR', 'NL', 'BE', 'GB', 'AT', 'ES', 'IT']",Tabular,"{'Netherlands': 24, 'Spain': 3, 'United Kingdom': 6, 'Austria': 1, 'Belgium': 1, 'France': 15, 'Germany': 31, 'Italy': 11, 'Switzerland': 19}",2009-12-14,
9893,2004-005087-24,2012-07-26,2019-05-03,2019-05-03,['GB'],Document,,,
9894,2005-001133-15,2006-08-31,2016-08-03,2016-08-03,"['SE', 'BE', 'DE']",Document,,,
9895,2005-001136-76,2011-04-13,2016-06-03,2016-06-03,['IT'],Document,,,
9896,2005-001148-22,2006-02-23,2019-02-06,2018-09-30,['SK'],Document,,,
9897,2005-003400-11,2008-10-15,2014-11-08,2016-02-16,"['SE', 'EE', 'DE', 'IT']",Document,,,
9898,2004-001091-40,2004-11-17,2018-11-17,2018-11-17,['FI'],Document,,,
9899,2005-003402-29,2009-12-22,2019-11-27,2019-11-27,['GB'],Document,,,
9900,2004-001673-25,2011-12-16,2020-04-04,2020-04-04,['IT'],Document,,,
9901,2004-001681-40,2005-11-23,2016-10-14,2016-10-14,"['GB', 'IT']",Document,,,
9902,2005-000802-30,2010-08-04,2015-06-04,2016-07-08,['IT'],Document,,,
9903,2005-000817-37,2007-07-05,2019-06-15,2019-06-15,['GB'],Document,,,
9904,2005-002574-29,2006-04-05,2015-04-17,2016-02-10,"['FI', 'DE']",Document,,,
9905,2004-001680-22,2005-07-01,2014-11-08,2016-02-16,"['FI', 'DE', 'SE', 'GB', 'IT', 'DK']",Document,,,
9906,2005-002600-41,2008-07-24,2017-03-03,2017-03-03,"['ES', 'BE', 'SE', 'DE', 'DK']",Document,,,
9907,2005-001533-15,2008-03-29,2015-01-28,2016-03-08,"['HU', 'FI', 'GB', 'SE', 'AT', 'ES', 'DK', 'BE', 'DE', 'IT', 'PT', 'GR', 'CZ']",Document,,,
9908,2005-003006-29,2006-10-25,2015-02-01,2016-07-08,"['GB', 'DE']",Document,,,
9909,2005-003009-10,2006-06-09,2019-12-18,2019-12-18,['GB'],Document,,,
9910,2004-000625-30,2010-02-01,2020-05-03,2020-05-03,"['ES', 'GB']",Document,,,
9911,2005-002705-23,2005-10-20,2017-06-24,2017-06-24,['HU'],Document,,,
9912,2004-002468-89,2004-12-14,2018-05-03,2018-05-03,['DE'],Document,,,
9913,2005-000657-29,2010-11-05,2016-03-31,2016-03-31,"['SK', 'ES', 'IT', 'CZ']",Document,,,
9914,2005-004411-29,2008-08-18,2015-02-15,2016-04-27,"['GB', 'DK', 'CZ', 'DE', 'GR']",Document,,,
9915,2005-003007-36,2007-08-31,2020-01-22,2020-01-22,['GB'],Tabular,{'United Kingdom': 319},2005-10-03,
9916,2005-004417-15,2008-01-22,2015-06-14,2016-06-30,['BE'],Tabular,{'Belgium': 25},2006-04-10,
9917,2005-003176-38,2008-02-11,2018-07-07,2018-10-31,"['HU', 'SK', 'CZ']",Document,,,
9918,2005-000149-12,2007-09-15,2016-11-16,2016-11-16,"['SE', 'HU', 'DK', 'DE', 'BE']",Document,,,
9919,2004-004063-29,2008-08-26,2016-03-31,2016-03-31,['DK'],Document,,,
9920,2004-004090-29,2008-08-08,2014-11-13,2016-02-16,"['SE', 'DE', 'LV', 'IT', 'CZ', 'GR', 'ES']",Document,,,
9921,2004-001782-18,2006-06-30,2016-12-29,2016-12-29,['CZ'],Document,,,
9922,2005-001059-39,2014-09-18,2016-03-06,2016-03-06,"['FI', 'DK', 'SE', 'ES', 'BE', 'CZ', 'IT', 'DE', 'GB', 'AT', 'PT', 'SK', 'EE']",Tabular,"{'Slovakia': 121, 'South Africa': 186, 'Spain': 551, 'Sweden': 480, 'Switzerland': 265, 'Taiwan': 46, 'Turkey': 50, 'Ukraine': 159, 'United Kingdom': 319, 'United States': 5866, 'Argentina': 332, 'Australia': 116, 'Austria': 249, 'Belgium': 249, 'Brazil': 423, 'Canada': 1107, 'Chile': 152, 'Colombia': 568, 'Czech Republic': 371, 'Denmark': 576, 'Ecuador': 45, 'Estonia': 10, 'Finland': 342, 'France': 286, 'Germany': 935, 'Hong Kong': 58, 'Hungary': 116, 'India': 260, 'Israel': 655, 'Italy': 593, 'Korea, Republic of': 118, 'Malaysia': 59, 'Netherlands': 1191, 'New Zealand': 164, 'Norway': 295, 'Peru': 65, 'Poland': 589, 'Portugal': 102, 'Singapore': 75}",2005-10-17,
9923,2006-000442-39,2006-10-06,2016-11-05,2016-11-05,['BE'],Document,,,
9924,2006-000469-13,2006-09-22,2016-05-12,2016-05-12,['GB'],Document,,,
9925,2005-005598-30,2009-06-22,2016-05-12,2016-05-12,['FR'],Document,,,
9926,2005-003902-27,2009-06-04,2016-07-10,2016-07-10,['DE'],Document,,,
9927,2006-006214-16,2014-05-16,2020-01-01,2020-01-01,['GB'],Tabular,{'United Kingdom': 33},2010-07-05,
9928,2005-004216-70,2007-12-17,2015-06-04,2016-07-08,"['GR', 'IT']",Document,,,
9929,2005-001866-15,2008-09-20,2015-03-22,2016-05-13,"['FR', 'ES', 'DE', 'GR', 'PT', 'IT', 'BE']",Document,,,
9930,2005-001889-13,2008-10-29,2016-04-16,2016-04-16,"['SE', 'AT', 'BE', 'PT', 'DK', 'NL', 'GR', 'FR', 'DE']",Document,,,
9931,2005-001893-28,2013-10-31,2020-02-07,2020-02-07,"['HU', 'BE', 'IT']",Mixed,"{'Australia': 114, 'Chile': 29, 'Peru': 3, 'Romania': 39, 'Switzerland': 92, 'South Africa': 44, 'Canada': 1301, 'United States': 5526, 'Belgium': 45, 'Hungary': 213, 'Italy': 170}",2003-06-02,
9932,2005-004689-18,2009-03-16,2014-12-06,2016-07-12,"['DE', 'DK', 'ES', 'GB']",Document,,,
9933,2005-004698-39,2007-09-12,2018-04-06,2018-04-06,['DE'],Document,,,
9934,2005-004710-33,2009-04-30,2016-12-13,2016-12-13,['GB'],Document,,,
9935,2005-004724-39,2007-11-21,2016-09-21,2016-09-21,"['DE', 'SE', 'DK', 'AT']",Document,,,
9936,2006-002466-19,2008-05-29,2016-10-12,2016-10-12,"['DE', 'HU', 'ES', 'AT', 'EE', 'IT', 'LV']",Document,,,
9937,2004-003985-14,2007-07-18,2016-05-29,2016-05-29,"['HU', 'BE', 'SE', 'DK']",Document,,,
9938,2004-004004-20,2007-07-17,2017-01-05,2017-01-05,['GB'],Document,,,
9939,2006-006415-74,2011-03-31,2015-04-10,2016-04-13,"['NO', 'LT', 'HU', 'ES', 'GB', 'DE', 'Outside EU/EEA']",Tabular,"{'Norway': 5, 'Spain': 6, 'United Kingdom': 9, 'Germany': 4, 'Hungary': 13, 'United States': 25, 'Lithuania': 12, 'Taiwan': 8, 'Russian Federation': 13, 'Colombia': 31, 'India': 25, 'Guatemala': 14, 'Chile': 13, 'Mexico': 47, 'Panama': 9, 'Peru': 37, 'Philippines': 17, 'Puerto Rico': 7, 'Romania': 11}",2007-05-09,
9940,2006-001109-28,2014-02-03,2018-08-18,2018-08-18,['GB'],Tabular,{'United Kingdom': 72},2011-07-01,
9941,2005-005481-36,2006-11-07,2016-05-01,2016-05-01,['PT'],Document,,,
9942,2005-004826-21,2007-03-27,2016-06-03,2016-06-03,"['FI', 'NO', 'DE', 'GB', 'SE', 'DK', 'IE', 'ES', 'BE', 'AT', 'IT', 'GR']",Document,,,
9943,2006-001536-46,2008-01-08,2016-03-31,2016-03-31,"['FR', 'FI']",Tabular,"{'Tunisia': 5, 'United States': 9, 'Canada': 9, 'Finland': 9, 'France': 8, 'Israel': 2, 'Russian Federation': 8, 'Serbia': 6}",2006-11-07,
9944,2005-005485-37,2014-04-09,2015-07-26,2016-06-20,"['FI', 'GB', 'CZ', 'BE', 'IE', 'SK', 'HU', 'ES', 'PT', 'DE', 'IT', 'LT', 'LV', 'BG']",Tabular,"{'Slovakia': 44, 'South Africa': 51, 'Spain': 38, 'Switzerland': 2, 'Ukraine': 39, 'United Kingdom': 25, 'United States': 304, 'Argentina': 50, 'Australia': 45, 'Belgium': 21, 'Brazil': 115, 'Bulgaria': 18, 'Canada': 161, 'Czech Republic': 53, 'Finland': 32, 'France': 135, 'Germany': 17, 'Hungary': 8, 'India': 26, 'Ireland': 6, 'Italy': 10, 'Latvia': 6, 'Lithuania': 7, 'Mexico': 38, 'Netherlands': 29, 'New Zealand': 34, 'Poland': 43, 'Portugal': 22, 'Russian Federation': 30, 'Serbia': 23}",2006-02-03,
9945,2006-001559-37,2007-12-31,2019-12-28,2019-12-28,['GB'],Document,,,
9946,2005-001380-61,2013-04-22,2018-07-28,2018-07-28,['IT'],Tabular,"{'Switzerland': 5, 'United Kingdom': 35, 'United States': 126, 'France': 17, 'Germany': 62, 'Italy': 15}",2004-03-26,
9947,2005-001382-33,2013-11-29,2017-05-11,2019-10-30,['IT'],Tabular,"{'Switzerland': 8, 'United Kingdom': 28, 'France': 41, 'Germany': 68, 'United States': 342, 'Italy': 45}",1999-11-22,
9948,2006-005237-38,2008-12-17,2016-07-30,2016-07-30,['DE'],Document,,,
